회사명,거래소코드,회계년도,산업코드,소속코드,상장일,상장폐지일,감사의견코드
(주)신영와코루,005800,2017/12,031401,1,1976/12/18,,UQ
(주)신영와코루,005800,2018/12,031401,1,1976/12/18,,UQ
(주)신영와코루,005800,2019/12,031401,1,1976/12/18,,UQ
(주)신영와코루,005800,2020/12,031401,1,1976/12/18,,UQ
(주)신영와코루,005800,2009/09,031401,1,1976/12/18,,UQ
(주)신원,009270,2008/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2009/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2010/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2011/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2012/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2013/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2014/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2015/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2016/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2017/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2018/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2019/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2020/12,031401,1,1988/08/24,,UQ
(주)신원,009270,2007/12,031401,1,1988/08/24,,UQ
(주)신일건업,014350,2008/12,064101,4,1989/11/11,2015/04/15,UQ
(주)신일건업,014350,2009/12,064101,4,1989/11/11,2015/04/15,UQ
(주)신일건업,014350,2007/12,064101,4,1989/11/11,2015/04/15,UQ
(주)신일건업,014350,2011/12,064101,4,1989/11/11,2015/04/15,UQ
(주)신일건업,014350,2012/12,064101,4,1989/11/11,2015/04/15,UQ
(주)신일건업,014350,2013/12,064101,4,1989/11/11,2015/04/15,UQ
(주)신일건업,014350,2014/12,064101,4,1989/11/11,2015/04/15,DU
(주)신일건업,014350,2010/12,064101,4,1989/11/11,2015/04/15,UQ
(주)신한,005450,2008/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신한,005450,2009/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신한,005450,2010/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신한,005450,2011/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신한,005450,2012/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신한,005450,2013/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신한,005450,2014/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신한,005450,2015/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신한,005450,2007/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신한,005450,2017/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신한,005450,2018/12,064101,4,1978/07/28,2020/06/30,DU
(주)신한,005450,2019/12,064101,4,1978/07/28,2020/06/30,DU
(주)신한,005450,2016/12,064101,4,1978/07/28,2020/06/30,UQ
(주)신흥,004080,2008/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2009/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2010/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2011/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2012/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2013/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2014/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2015/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2016/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2017/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2018/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2019/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2020/12,074605,1,1991/02/08,,UQ
(주)신흥,004080,2007/12,074605,1,1991/02/08,,UQ
(주)쌍방울,102280,2008/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2010/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2011/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2012/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2013/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2014/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2015/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2016/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2017/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2018/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2019/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2020/12,031401,1,2008/06/10,,UQ
(주)쌍방울,102280,2009/12,031401,1,2008/06/10,,UQ
(주)쎌마테라퓨틱스,015540,2008/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2009/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2010/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2011/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2012/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2013/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2014/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2015/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2016/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2017/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2018/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2019/12,147509,3,1989/09/02,,UQ
(주)쎌마테라퓨틱스,015540,2020/12,147509,3,1989/09/02,,DS
(주)쎌마테라퓨틱스,015540,2007/12,147509,3,1989/09/02,,UQ
(주)씨아이테크,004920,2008/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2009/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2010/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2011/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2012/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2013/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2014/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2015/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2016/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2007/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2018/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2019/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2020/12,033309,1,1989/11/30,,UQ
(주)씨아이테크,004920,2017/12,033309,1,1989/11/30,,UQ
(주)씨앤상선,000790,2008/12,085001,4,1977/11/09,2009/05/13,DU
(주)씨앤상선,000790,2007/12,085001,4,1977/11/09,2009/05/13,UQ
(주)씨앤우방,013200,2007/12,064102,4,1997/02/12,2009/05/13,UQ
(주)씨앤우방,013200,2008/12,064102,4,1997/02/12,2009/05/13,DU
(주)씨앤중공업,008400,2007/12,033002,4,1987/11/18,2009/05/13,UQ
(주)씨앤중공업,008400,2008/12,033002,4,1987/11/18,2009/05/13,DU
(주)아모레퍼시픽,090430,2007/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2009/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2010/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2008/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2012/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2013/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2014/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2015/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2011/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2017/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2018/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2019/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2020/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽,090430,2016/12,032004,1,2006/06/29,,UQ
(주)아모레퍼시픽그룹,002790,2008/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2009/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2010/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2011/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2012/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2013/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2014/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2015/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2016/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2017/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2018/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2019/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2020/12,032004,1,1973/04/30,,UQ
(주)아모레퍼시픽그룹,002790,2007/12,032004,1,1973/04/30,,UQ
(주)아센디오,012170,2008/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2009/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2010/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2011/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2007/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2013/12,105901,1,1989/12/20,,QU
(주)아센디오,012170,2014/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2015/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2016/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2017/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2018/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2019/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2020/12,105901,1,1989/12/20,,UQ
(주)아센디오,012170,2012/12,105901,1,1989/12/20,,UQ
(주)아이마켓코리아,122900,2010/12,074608,1,2010/07/30,,UQ
(주)아이마켓코리아,122900,2012/12,074608,1,2010/07/30,,UQ
(주)아이마켓코리아,122900,2013/12,074608,1,2010/07/30,,UQ
(주)아이마켓코리아,122900,2014/12,074608,1,2010/07/30,,UQ
(주)아이마켓코리아,122900,2015/12,074608,1,2010/07/30,,UQ
(주)아이마켓코리아,122900,2016/12,074608,1,2010/07/30,,UQ
(주)아이마켓코리아,122900,2017/12,074608,1,2010/07/30,,UQ
(주)아이마켓코리아,122900,2018/12,074608,1,2010/07/30,,UQ
(주)아이마켓코리아,122900,2019/12,074608,1,2010/07/30,,UQ
(주)아이마켓코리아,122900,2020/12,074608,1,2010/07/30,,UQ
(주)아이마켓코리아,122900,2011/12,074608,1,2010/07/30,,UQ
(주)아이에이치큐,003560,2008/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2009/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2010/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2011/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2012/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2013/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2014/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2015/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2016/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2017/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2018/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2019/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2020/12,105901,1,1973/12/18,,UQ
(주)아이에이치큐,003560,2007/12,105901,1,1973/12/18,,UQ
(주)알루코,001780,2008/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2009/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2010/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2011/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2012/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2013/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2014/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2015/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2016/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2007/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2018/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2019/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2020/12,032402,1,2007/06/07,,UQ
(주)알루코,001780,2017/12,032402,1,2007/06/07,,UQ
(주)알앤엘바이오,003190,2008/12,032101,4,1976/06/14,2013/05/03,UQ
(주)알앤엘바이오,003190,2009/12,032101,4,1976/06/14,2013/05/03,UQ
(주)알앤엘바이오,003190,2010/12,032101,4,1976/06/14,2013/05/03,UQ
(주)알앤엘바이오,003190,2011/12,032101,4,1976/06/14,2013/05/03,UQ
(주)알앤엘바이오,003190,2012/12,032101,4,1976/06/14,2013/05/03,DU
(주)알앤엘바이오,003190,2007/12,032101,4,1976/06/14,2013/05/03,UQ
(주)에넥스,011090,2008/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2009/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2010/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2011/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2012/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2013/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2014/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2015/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2016/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2017/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2018/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2019/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2020/12,033201,1,1995/07/08,,UQ
(주)에넥스,011090,2007/12,033201,1,1995/07/08,,UQ
(주)에스비에스,034120,2008/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2009/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2010/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2011/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2012/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2013/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2014/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2015/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2016/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2017/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2018/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2019/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2020/12,106002,1,2003/06/25,,UQ
(주)에스비에스,034120,2007/12,106002,1,2003/06/25,,UQ
(주)에스와이코퍼레이션,008080,2007/12,032703,4,1987/12/21,2013/09/25,UQ
(주)에스와이코퍼레이션,008080,2008/12,032703,4,1987/12/21,2013/09/25,UQ
(주)에스와이코퍼레이션,008080,2010/12,032703,4,1987/12/21,2013/09/25,UQ
(주)에스와이코퍼레이션,008080,2009/12,032703,4,1987/12/21,2013/09/25,UQ
(주)에스와이코퍼레이션,008080,2012/12,032703,4,1987/12/21,2013/09/25,QS
(주)에스와이코퍼레이션,008080,2011/12,032703,4,1987/12/21,2013/09/25,UQ
(주)에스원,012750,2008/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2009/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2010/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2011/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2012/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2013/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2014/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2015/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2016/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2017/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2018/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2019/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2020/12,147503,1,1996/01/30,,UQ
(주)에스원,012750,2007/12,147503,1,1996/01/30,,UQ
(주)에스제이엠,123700,2011/12,033003,1,2010/05/31,,UQ
(주)에스제이엠,123700,2012/12,033003,1,2010/05/31,,UQ
(주)에스제이엠,123700,2013/12,033003,1,2010/05/31,,UQ
(주)에스제이엠,123700,2014/12,033003,1,2010/05/31,,UQ
(주)에스제이엠,123700,2010/12,033003,1,2010/05/31,,UQ
(주)에스제이엠,123700,2016/12,033003,1,2010/05/31,,UQ
(주)에스제이엠,123700,2017/12,033003,1,2010/05/31,,UQ
(주)에스제이엠,123700,2018/12,033003,1,2010/05/31,,UQ
(주)에스제이엠,123700,2019/12,033003,1,2010/05/31,,UQ
(주)에스제이엠,123700,2020/12,033003,1,2010/05/31,,UQ
(주)에스제이엠,123700,2015/12,033003,1,2010/05/31,,UQ
(주)에스제이엠홀딩스,025530,2007/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2009/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2010/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2011/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2012/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2013/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2014/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2015/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2016/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2017/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2018/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2019/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2020/12,074502,1,1997/02/12,,UQ
(주)에스제이엠홀딩스,025530,2008/12,074502,1,1997/02/12,,UQ
(주)에스지글로벌,001380,2007/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2009/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2010/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2011/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2012/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2013/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2014/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2015/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2016/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2017/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2018/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2019/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2020/12,033003,1,1976/06/27,,UQ
(주)에스지글로벌,001380,2008/12,033003,1,1976/06/27,,UQ
(주)에스지세계물산,004060,2008/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2009/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2010/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2011/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2012/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2013/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2014/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2015/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2016/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2017/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2018/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2019/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2020/12,074608,1,1976/04/19,,UQ
(주)에스지세계물산,004060,2007/12,074608,1,1976/04/19,,UQ
(주)에스피씨삼립,005610,2008/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2009/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2010/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2011/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2012/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2013/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2014/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2007/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2016/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2017/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2018/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2019/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2020/12,031007,1,1974/05/02,,UQ
(주)에스피씨삼립,005610,2015/12,031007,1,1974/05/02,,UQ
(주)에이블씨엔씨,078520,2012/12,032004,1,2011/09/07,,UQ
(주)에이블씨엔씨,078520,2013/12,032004,1,2011/09/07,,UQ
(주)에이블씨엔씨,078520,2014/12,032004,1,2011/09/07,,UQ
(주)에이블씨엔씨,078520,2015/12,032004,1,2011/09/07,,UQ
(주)에이블씨엔씨,078520,2016/12,032004,1,2011/09/07,,UQ
(주)에이블씨엔씨,078520,2017/12,032004,1,2011/09/07,,UQ
(주)에이블씨엔씨,078520,2018/12,032004,1,2011/09/07,,UQ
(주)에이블씨엔씨,078520,2019/12,032004,1,2011/09/07,,UQ
(주)에이블씨엔씨,078520,2020/12,032004,1,2011/09/07,,UQ
(주)에이블씨엔씨,078520,2011/12,032004,1,2011/09/07,,UQ
(주)에이엔피,015260,2008/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2007/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2010/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2011/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2012/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2013/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2014/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2015/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2016/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2009/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2018/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2019/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2020/12,032602,1,1988/01/18,,UQ
(주)에이엔피,015260,2017/12,032602,1,1988/01/18,,UQ
(주)에이치비이에너지,017300,2008/12,032605,4,1995/11/10,2010/04/15,UQ
(주)에이치비이에너지,017300,2009/12,032605,4,1995/11/10,2010/04/15,DU
(주)에이치비이에너지,017300,2007/12,032605,4,1995/11/10,2010/04/15,UQ
(주)에이프로젠케이아이씨,007460,2007/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2008/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2010/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2011/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2009/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2013/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2014/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2012/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2016/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2017/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2018/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2019/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2020/12,032509,1,1995/07/08,,UQ
(주)에이프로젠케이아이씨,007460,2015/12,032509,1,1995/07/08,,UQ
(주)에이플러스에셋어드바이저,244920,2020/12,147509,1,2020/11/20,,UQ
(주)에프앤에프홀딩스,007700,2008/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2009/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2010/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2011/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2012/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2007/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2014/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2015/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2016/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2017/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2018/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2019/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2013/12,031401,1,1984/10/04,,UQ
(주)에프앤에프홀딩스,007700,2020/12,031401,1,1984/10/04,,UQ
(주)엔씨소프트,036570,2008/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2009/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2010/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2011/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2012/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2013/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2014/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2015/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2016/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2017/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2018/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2019/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2020/12,105802,1,2003/05/22,,UQ
(주)엔씨소프트,036570,2007/12,105802,1,2003/05/22,,UQ
(주)엔아이스틸,008260,2008/12,032401,1,1975/06/16,,UQ
(주)엔아이스틸,008260,2009/12,032401,1,1975/06/16,,UQ
(주)엔아이스틸,008260,2010/12,032401,1,1975/06/16,,UQ
(주)엔아이스틸,008260,2011/12,032401,1,1975/06/16,,UQ
(주)엔아이스틸,008260,2012/12,032401,1,1975/06/16,,UQ
(주)엔아이스틸,008260,2013/12,032401,1,1975/06/16,,UQ
(주)엔아이스틸,008260,2014/12,032401,1,1975/06/16,,UQ
(주)엔아이스틸,008260,2015/12,032401,1,1975/06/16,,UQ
(주)엔아이스틸,008260,2016/12,032401,1,1975/06/16,,UQ
(주)엔아이스틸,008260,2017/12,032401,1,1975/06/16,,UQ
