회사명,거래소코드,회계년도,산업코드,소속코드,상장일,상장폐지일,감사의견코드
(주)CMG제약,058820,2007/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2008/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2009/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2010/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2011/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2012/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2013/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2014/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2015/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2016/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2017/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2018/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2019/12,032102,5,2001/08/31,,UQ
(주)CMG제약,058820,2020/12,032102,5,2001/08/31,,UQ
(주)ES큐브,050120,2007/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2008/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2009/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2010/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2011/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2012/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2013/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2014/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2015/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2016/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2017/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2018/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2019/12,074604,5,2002/04/25,,UQ
(주)ES큐브,050120,2020/12,074604,5,2002/04/25,,UQ
(주)가비아,079940,2007/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2008/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2009/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2010/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2011/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2012/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2013/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2014/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2015/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2016/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2017/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2018/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2019/12,105802,5,2005/10/19,,UQ
(주)가비아,079940,2020/12,105802,5,2005/10/19,,UQ
(주)강스템바이오텍,217730,2015/12,032101,5,2015/12/21,,UQ
(주)강스템바이오텍,217730,2016/12,032101,5,2015/12/21,,UQ
(주)강스템바이오텍,217730,2017/12,032101,5,2015/12/21,,UQ
(주)강스템바이오텍,217730,2018/12,032101,5,2015/12/21,,UQ
(주)강스템바이오텍,217730,2019/12,032101,5,2015/12/21,,UQ
(주)강스템바이오텍,217730,2020/12,032101,5,2015/12/21,,UQ
(주)강원,114190,2009/11,032501,6,2009/11/20,,UQ
(주)강원,114190,2010/11,032501,6,2009/11/20,,UQ
(주)강원,114190,2011/11,032501,6,2009/11/20,,UQ
(주)강원,114190,2012/12,032501,6,2009/11/20,,UQ
(주)강원,114190,2013/12,032501,6,2009/11/20,,UQ
(주)강원,114190,2014/12,032501,6,2009/11/20,,UQ
(주)강원,114190,2015/12,032501,6,2009/11/20,,UQ
(주)강원,114190,2016/12,032501,6,2009/11/20,,UQ
(주)강원,114190,2017/12,032501,6,2009/11/20,,UQ
(주)강원,114190,2018/12,032501,6,2009/11/20,,UQ
(주)강원,114190,2019/12,032501,6,2009/11/20,,QS
(주)강원,114190,2020/12,032501,6,2009/11/20,,UQ
(주)게임빌,063080,2009/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2010/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2011/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2012/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2013/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2014/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2015/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2016/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2017/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2018/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2019/12,105802,5,2009/07/30,,UQ
(주)게임빌,063080,2020/12,105802,5,2009/07/30,,UQ
(주)경윤하이드로에너지,019120,2007/12,031501,4,1992/12/18,2011/04/06,UQ
(주)경윤하이드로에너지,019120,2008/12,031501,4,1992/12/18,2011/04/06,UQ
(주)경윤하이드로에너지,019120,2009/12,031501,4,1992/12/18,2011/04/06,UQ
(주)경윤하이드로에너지,019120,2010/12,031501,4,1992/12/18,2011/04/06,UQ
(주)고려시멘트,198440,2014/12,032303,5,2014/08/13,,UQ
(주)고려시멘트,198440,2015/12,032303,5,2014/08/13,,UQ
(주)고려시멘트,198440,2016/12,032303,5,2014/08/13,,UQ
(주)고려시멘트,198440,2017/12,032303,5,2014/08/13,,UQ
(주)고려시멘트,198440,2018/12,032303,5,2014/08/13,,UQ
(주)고려시멘트,198440,2019/12,032303,5,2014/08/13,,UQ
(주)고려시멘트,198440,2020/12,032303,5,2014/08/13,,UQ
(주)고바이오랩,348150,2020/12,137001,5,2020/11/18,,UQ
(주)고영테크놀러지,098460,2008/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2009/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2010/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2011/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2012/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2013/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2014/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2015/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2016/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2017/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2018/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2019/12,032902,5,2008/06/03,,UQ
(주)고영테크놀러지,098460,2020/12,032902,5,2008/06/03,,UQ
(주)골드앤에스,035290,2007/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2008/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2009/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2010/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2011/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2012/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2013/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2014/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2015/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2016/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2017/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2018/12,105801,6,1999/12/07,,UQ
(주)골드앤에스,035290,2019/12,105801,6,1999/12/07,,DS
(주)골드앤에스,035290,2020/12,105801,6,1999/12/07,,UQ
(주)골드카운티,058900,2007/12,105802,4,2004/10/29,2010/10/12,UQ
(주)골드카운티,058900,2008/12,105802,4,2004/10/29,2010/10/12,UQ
(주)골드카운티,058900,2009/12,105802,4,2004/10/29,2010/10/12,UQ
(주)골드퍼시픽,038530,2007/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2008/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2009/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2010/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2011/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2012/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2013/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2014/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2015/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2016/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2017/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2018/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2019/12,074604,5,2000/06/09,,UQ
(주)골드퍼시픽,038530,2020/12,074604,5,2000/06/09,,UQ
(주)골프존,215000,2015/12,105802,5,2015/04/03,,UQ
(주)골프존,215000,2016/12,105802,5,2015/04/03,,UQ
(주)골프존,215000,2017/12,105802,5,2015/04/03,,UQ
(주)골프존,215000,2018/12,105802,5,2015/04/03,,UQ
(주)골프존,215000,2019/12,105802,5,2015/04/03,,UQ
(주)골프존,215000,2020/12,105802,5,2015/04/03,,UQ
(주)골프존뉴딘홀딩스,121440,2011/12,074601,5,2011/05/20,,UQ
(주)골프존뉴딘홀딩스,121440,2012/12,074601,5,2011/05/20,,UQ
(주)골프존뉴딘홀딩스,121440,2013/12,074601,5,2011/05/20,,UQ
(주)골프존뉴딘홀딩스,121440,2014/12,074601,5,2011/05/20,,UQ
(주)골프존뉴딘홀딩스,121440,2015/12,074601,5,2011/05/20,,UQ
(주)골프존뉴딘홀딩스,121440,2016/12,074601,5,2011/05/20,,UQ
(주)골프존뉴딘홀딩스,121440,2017/12,074601,5,2011/05/20,,UQ
(주)골프존뉴딘홀딩스,121440,2018/12,074601,5,2011/05/20,,UQ
(주)골프존뉴딘홀딩스,121440,2019/12,074601,5,2011/05/20,,UQ
(주)골프존뉴딘홀딩스,121440,2020/12,074601,5,2011/05/20,,UQ
(주)광림,014200,2007/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2008/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2009/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2010/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2011/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2012/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2013/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2014/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2015/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2016/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2017/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2018/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2019/12,033001,5,1993/07/07,,UQ
(주)광림,014200,2020/12,033001,5,1993/07/07,,UQ
(주)광진윈텍,090150,2007/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2008/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2009/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2010/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2011/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2012/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2013/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2014/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2015/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2016/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2017/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2018/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2019/12,033003,5,2006/10/20,,UQ
(주)광진윈텍,090150,2020/12,033003,5,2006/10/20,,UQ
(주)구영테크,053270,2007/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2008/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2009/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2010/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2011/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2012/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2013/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2014/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2015/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2016/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2017/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2018/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2019/12,033003,5,2002/02/07,,UQ
(주)구영테크,053270,2020/12,033003,5,2002/02/07,,UQ
(주)국보디자인,066620,2007/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2008/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2009/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2010/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2011/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2012/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2013/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2014/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2015/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2016/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2017/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2018/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2019/12,064204,5,2002/09/05,,UQ
(주)국보디자인,066620,2020/12,064204,5,2002/09/05,,UQ
(주)국순당,043650,2007/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2008/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2009/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2010/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2011/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2012/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2013/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2014/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2015/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2016/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2017/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2018/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2019/12,031101,5,2000/08/24,,UQ
(주)국순당,043650,2020/12,031101,5,2000/08/24,,UQ
(주)국영지앤엠,006050,2007/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2008/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2009/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2010/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2011/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2012/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2013/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2014/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2015/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2016/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2017/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2018/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2019/12,032301,5,1994/10/07,,UQ
(주)국영지앤엠,006050,2020/12,032301,5,1994/10/07,,UQ
(주)국전약품,307750,2018/12,032102,5,2018/12/19,,UQ
(주)국전약품,307750,2019/12,032102,5,2018/12/19,,UQ
(주)국전약품,307750,2020/12,032102,5,2018/12/19,,UQ
(주)굿이엠지,051530,2007/12,105902,4,2001/07/03,2009/11/03,UQ
(주)굿이엠지,051530,2008/12,105902,4,2001/07/03,2009/11/03,UQ
(주)그리티,204020,2018/12,031401,5,2018/07/23,,UQ
(주)그리티,204020,2019/12,031401,5,2018/07/23,,UQ
(주)그리티,204020,2020/12,031401,5,2018/07/23,,UQ
(주)그린플러스,186230,2019/12,032402,5,2019/08/07,,UQ
(주)그린플러스,186230,2020/12,032402,5,2019/08/07,,UQ
(주)극동자동화,272420,2017/12,064203,4,2017/06/28,2018/11/15,UQ
(주)글로벌스탠다드테크놀로지,083450,2007/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2008/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2009/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2010/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2011/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2012/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2013/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2014/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2015/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2016/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2017/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2018/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2019/12,032902,5,2006/02/01,,UQ
(주)글로벌스탠다드테크놀로지,083450,2020/12,032902,5,2006/02/01,,UQ
(주)글로포스트,037830,2007/12,032401,4,2002/02/05,2010/02/09,UQ
(주)글로포스트,037830,2008/12,032401,4,2002/02/05,2010/02/09,UQ
(주)금빛,045890,2007/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2008/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2009/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2010/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2011/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2012/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2013/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2014/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2015/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2016/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2017/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2018/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2019/12,032804,6,2005/11/28,,UQ
(주)금빛,045890,2020/12,032804,6,2005/11/28,,DU
(주)금오하이텍,165270,2013/12,032202,4,2013/12/10,2017/06/07,UQ
(주)금오하이텍,165270,2014/12,032202,4,2013/12/10,2017/06/07,UQ
(주)금오하이텍,165270,2015/12,032202,4,2013/12/10,2017/06/07,UQ
(주)금오하이텍,165270,2016/12,032202,4,2013/12/10,2017/06/07,UQ
(주)금화피에스시,036190,2007/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2008/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2009/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2010/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2011/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2012/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2013/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2014/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2015/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2016/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2017/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2018/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2019/12,064203,5,2000/12/26,,UQ
(주)금화피에스시,036190,2020/12,064203,5,2000/12/26,,UQ
(주)기가레인,049080,2013/12,032902,5,2013/12/19,,UQ
(주)기가레인,049080,2014/12,032902,5,2013/12/19,,UQ
(주)기가레인,049080,2015/12,032902,5,2013/12/19,,UQ
(주)기가레인,049080,2016/12,032902,5,2013/12/19,,UQ
(주)기가레인,049080,2017/12,032902,5,2013/12/19,,UQ
(주)기가레인,049080,2018/12,032902,5,2013/12/19,,UQ
(주)기가레인,049080,2019/12,032902,5,2013/12/19,,UQ
(주)기가레인,049080,2020/12,032902,5,2013/12/19,,UQ
(주)기산텔레콤,035460,2007/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2008/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2009/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2010/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2011/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2012/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2013/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2014/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2015/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2016/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2017/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2018/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2019/12,032604,5,1999/11/18,,UQ
(주)기산텔레콤,035460,2020/12,032604,5,1999/11/18,,UQ
(주)까스텔바작,308100,2019/12,074704,5,2019/06/10,,UQ
(주)까스텔바작,308100,2020/12,074704,5,2019/06/10,,UQ
(주)나노,187790,2014/12,032001,5,2014/05/08,,UQ
(주)나노,187790,2015/12,032001,5,2014/05/08,,UQ
(주)나노,187790,2016/12,032001,5,2014/05/08,,UQ
(주)나노,187790,2017/12,032001,5,2014/05/08,,UQ
(주)나노,187790,2018/12,032001,5,2014/05/08,,UQ
(주)나노,187790,2019/12,032001,5,2014/05/08,,UQ
(주)나노,187790,2020/12,032001,5,2014/05/08,,UQ
(주)나노브릭,286750,2019/12,032001,5,2019/08/19,,UQ
(주)나노브릭,286750,2020/12,032001,5,2019/08/19,,UQ
(주)나노신소재,121600,2011/12,032004,5,2011/02/09,,UQ
(주)나노신소재,121600,2012/12,032004,5,2011/02/09,,UQ
(주)나노신소재,121600,2013/12,032004,5,2011/02/09,,UQ
(주)나노신소재,121600,2014/12,032004,5,2011/02/09,,UQ
(주)나노신소재,121600,2015/12,032004,5,2011/02/09,,UQ
(주)나노신소재,121600,2016/12,032004,5,2011/02/09,,UQ
(주)나노신소재,121600,2017/12,032004,5,2011/02/09,,UQ
(주)나노신소재,121600,2018/12,032004,5,2011/02/09,,UQ
(주)나노신소재,121600,2019/12,032004,5,2011/02/09,,UQ
(주)나노신소재,121600,2020/12,032004,5,2011/02/09,,UQ
(주)나노엔텍,039860,2007/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2008/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2009/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2010/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2011/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2012/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2013/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2014/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2015/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2016/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2017/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2018/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2019/12,032701,5,2000/08/16,,UQ
(주)나노엔텍,039860,2020/12,032701,5,2000/08/16,,UQ
(주)나노트로닉스,010670,2007/12,032702,4,1996/05/14,2014/04/11,UQ
(주)나노트로닉스,010670,2008/12,032702,4,1996/05/14,2014/04/11,UQ
(주)나노트로닉스,010670,2009/12,032702,4,1996/05/14,2014/04/11,UQ
(주)나노트로닉스,010670,2010/12,032702,4,1996/05/14,2014/04/11,UQ
(주)나노트로닉스,010670,2011/12,032702,4,1996/05/14,2014/04/11,UQ
(주)나노트로닉스,010670,2012/12,032702,4,1996/05/14,2014/04/11,UQ
(주)나노하이텍,071360,2007/12,032602,4,2003/10/24,2009/04/29,UQ
(주)나노하이텍,071360,2008/12,032602,4,2003/10/24,2009/04/29,DU
(주)나리지*온,036850,2007/12,032601,4,1999/11/25,2010/07/14,UQ
(주)나리지*온,036850,2008/12,032601,4,1999/11/25,2010/07/14,UQ
(주)나리지*온,036850,2009/12,032601,4,1999/11/25,2010/07/14,UQ
(주)나무가,190510,2015/12,032602,5,2015/11/12,,UQ
(주)나무가,190510,2016/12,032602,5,2015/11/12,,UQ
(주)나무가,190510,2017/12,032602,5,2015/11/12,,UQ
(주)나무가,190510,2018/12,032602,5,2015/11/12,,UQ
(주)나무가,190510,2019/12,032602,5,2015/11/12,,UQ
(주)나무가,190510,2020/12,032602,5,2015/11/12,,UQ
(주)나스미디어,089600,2013/12,137103,5,2013/07/17,,UQ
(주)나스미디어,089600,2014/12,137103,5,2013/07/17,,UQ
(주)나스미디어,089600,2015/12,137103,5,2013/07/17,,UQ
(주)나스미디어,089600,2016/12,137103,5,2013/07/17,,UQ
(주)나스미디어,089600,2017/12,137103,5,2013/07/17,,UQ
(주)나스미디어,089600,2018/12,137103,5,2013/07/17,,UQ
(주)나스미디어,089600,2019/12,137103,5,2013/07/17,,UQ
(주)나스미디어,089600,2020/12,137103,5,2013/07/17,,UQ
(주)나이벡,138610,2011/12,032103,5,2011/07/13,,UQ
(주)나이벡,138610,2012/12,032103,5,2011/07/13,,UQ
(주)나이벡,138610,2013/12,032103,5,2011/07/13,,UQ
(주)나이벡,138610,2014/12,032103,5,2011/07/13,,UQ
(주)나이벡,138610,2015/12,032103,5,2011/07/13,,UQ
(주)나이벡,138610,2016/12,032103,5,2011/07/13,,UQ
(주)나이벡,138610,2017/12,032103,5,2011/07/13,,UQ
(주)나이벡,138610,2018/12,032103,5,2011/07/13,,UQ
(주)나이벡,138610,2019/12,032103,5,2011/07/13,,UQ
(주)나이벡,138610,2020/12,032103,5,2011/07/13,,UQ
(주)나이스디앤비,130580,2011/12,147509,5,2011/12/22,,UQ
(주)나이스디앤비,130580,2012/12,147509,5,2011/12/22,,UQ
(주)나이스디앤비,130580,2013/12,147509,5,2011/12/22,,UQ
(주)나이스디앤비,130580,2014/12,147509,5,2011/12/22,,UQ
(주)나이스디앤비,130580,2015/12,147509,5,2011/12/22,,UQ
(주)나이스디앤비,130580,2016/12,147509,5,2011/12/22,,UQ
(주)나이스디앤비,130580,2017/12,147509,5,2011/12/22,,UQ
(주)나이스디앤비,130580,2018/12,147509,5,2011/12/22,,UQ
(주)나이스디앤비,130580,2019/12,147509,5,2011/12/22,,UQ
(주)나이스디앤비,130580,2020/12,147509,5,2011/12/22,,UQ
(주)나이코,192240,2014/12,031709,4,2014/02/28,2016/12/23,UQ
(주)나이코,192240,2015/12,031709,4,2014/02/28,2016/12/23,UQ
(주)나인테크,267320,2017/12,032902,5,2017/06/22,,UQ
(주)나인테크,267320,2018/12,032902,5,2017/06/22,,UQ
(주)나인테크,267320,2019/12,032902,5,2017/06/22,,UQ
(주)나인테크,267320,2020/12,032902,5,2017/06/22,,UQ
(주)내츄럴엔도텍,168330,2013/12,137001,6,2013/10/31,,UQ
(주)내츄럴엔도텍,168330,2014/12,137001,6,2013/10/31,,UQ
(주)내츄럴엔도텍,168330,2015/12,137001,6,2013/10/31,,UQ
